note_id,file_name,folder_path,canon_text,conditional,cui,hof,imputed_time,location,location_snomed_id,negated,offset_end,offset_start,range_text,vocab_term,vocab,value
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Symmetrical,f,C0332516,f,na,null,null,f,7825,7816,symmetric,255473004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Edema,f,C0013604,f,na,null,null,t,7835,7830,edema,79654002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Cicatrix,f,C2004491,f,na,Surgical scar,63130001,f,7878,7874,scar,48677004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal mass,f,C0000734,f,na,Abdomen,277112006,f,7945,7923,abdomen with no masses,271860004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hyperactive bowel sounds,f,C0232694,f,na,Intestines,256876008,f,7972,7948,bowel sounds hyperactive,18101008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Morphology within normal limits,f,C1265570,f,na,null,null,t,8013,7993,within normal limits,125112009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain and tenderness,f,C0234242,f,na,null,null,f,8103,8084,pain and tenderness,37226004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Splenomegaly,f,C0038002,f,na,null,null,t,8165,8153,splenomegaly,16294009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Exanthema,f,C0015230,f,na,null,null,t,8188,8182,rashes,271807003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Lesion,f,C0221198,f,na,null,null,t,8197,8190,lesions,52988006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Fecal occult blood: positive,f,C0266813,f,na,null,null,f,8229,8208,guaiac positive stool,59614000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Posterior auricular lymphadenopathy,f,C1264051,f,na,null,null,t,8306,8271,posterior auricular lymphadenopathy,127077006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Exanthema,f,C0015230,f,na,null,null,t,8320,8316,rash,112625008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Lesion,f,C0221198,f,na,null,null,f,8329,8322,lesions,52988006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Subcutaneous nodule,f,C0151811,f,na,null,null,t,8364,8344,subcutaneous nodules,95325000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Induration,f,C0332534,f,na,null,null,t,8378,8368,induration,45147008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mobility as a finding,f,C0425245,f,na,null,null,f,8422,8414,mobility,363803005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Deformity of neck,f,C0575167,f,na,Neck,45048000,t,8456,8430,deformity of head and neck,298390003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Joint non-tender,f,C0575030,f,na,Joints,39352004,t,8602,8567,no joint enlargement  or tenderness,298252007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Clubbing,f,C0149651,f,na,null,null,t,8615,8607,clubbing,367004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Cyanosis,f,C0010520,f,na,null,null,t,8625,8617,cyanosis,3415004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Gait,f,C0016928,f,na,null,null,f,8672,8668,gait,63448001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Symmetrical,f,C0332516,f,na,null,null,f,8784,8775,symmetric,255473004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Reflex action,f,C0034929,f,na,null,null,f,8794,8786,reflexes,87572000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Touch sensation,f,C0702221,f,na,null,null,f,8811,8806,touch,397624008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pronator drift,f,C1504476,f,na,Nose,45206002,f,8915,8901,Pronator drift,428334004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mental state,f,C0278060,f,na,null,null,f,8987,8974,Mental Status,36456004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Judgment,f,C0022423,f,na,null,null,f,9001,8993,Judgment,61254005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Insight,f,C0233820,f,na,null,null,f,9013,9006,insight,27026000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Memory,f,C0025260,f,na,null,null,f,9072,9066,memory,303116000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Agitation,f,C0085631,f,na,null,null,t,9140,9131,agitation,24199005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Laboratory test finding,f,C0587081,f,na,null,null,f,9180,9176,LABS,118246004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,effusion,f,C0013687,f,na,null,null,t,9461,9453,effusion,41699000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,"Intestines, Small",30315005,f,9597,9586,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Thickened,f,C0205400,f,na,Colon structure (body structure),263977005,f,9650,9640,thickening,89977008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Thickened,f,C0205400,f,na,ileum,34516001,f,9832,9822,thickening,263899003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,Intestines,256876008,t,9855,9844,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Problem,f,C0033213,f,na,null,null,f,10110,10103,Problem,55607006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal Pain,f,C0000737,f,na,Abdomen,113345001,f,10153,10139,abdominal pain,21522001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nausea,f,C0027497,f,na,null,null,f,10161,10155,nausea,422587007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,"Diarrhea and vomiting, symptom",f,C0474496,f,na,null,null,f,10181,10163,"vomiting, diarrhea",249519007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,"Intestines, Small",30315005,f,10265,10254,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Stress,f,C0038435,f,na,null,null,f,10363,10357,stress,262188008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Suicide attempt,f,C0038663,t,na,null,null,f,10421,10405,suicide attempts,82313006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Sleeplessness,f,C0917801,f,na,null,null,f,10430,10422,insomnia,193462001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Knee pain,f,C0231749,f,na,Knee,304679005,f,10474,10465,knee pain,30989003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Walking (activity),f,C0080331,f,na,null,null,f,10528,10521,walking,129006008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Victim of abuse finding,f,C0562381,f,na,null,null,f,10558,10553,abuse,386702006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Victim of abuse finding,f,C0562381,f,na,null,null,f,10671,10666,abuse,386702006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Victim of abuse finding,f,C0562381,f,na,null,null,f,10686,10681,abuse,386702006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Acute onset pain,f,C0184567,f,na,Abdomen,113345001,f,10914,10894,acute abdominal pain,274663001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,"Nausea, vomiting and diarrhea",f,C0151791,f,na,null,null,f,10946,10916,"nausea, vomiting, and diarrhea",2919008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal Pain,f,C0000737,f,na,Abdomen,277112006,f,11037,11023,abdominal pain,21522001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,"Nausea, vomiting and diarrhea",f,C0151791,f,na,null,null,f,11073,11043,"nausea, vomiting, and diarrhea",2919008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Acute abdominal pain,f,C0740577,f,na,Abdomen,113345001,f,11133,11102,acute  diffuse  abdominal  pain,116290004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,"Nausea, vomiting and diarrhea",f,C0151791,f,na,null,null,f,11191,11160,"nausea,  vomiting, and diarrhea",2919008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain,f,C0030193,f,na,null,null,f,11202,11198,pain,22253000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Chronic pain,f,C0150055,f,na,null,null,f,11247,11235,chronic pain,82423001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,null,null,f,11469,11458,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Infarction,f,C0021308,f,na,Mesentery,261130005,f,11513,11503,infarction,55641003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal Pain,f,C0000737,f,na,Abdomen,113345001,f,11539,11525,abdominal pain,21522001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Inflammation,f,C0021368,f,na,Gastrointestinal tract structure,51289009,f,11911,11899,inflammation,23583003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Severe pain,f,C0278140,f,na,Abdomen,277112006,f,12000,11979,severe abdominal pain,76948002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hemorrhage,f,C0019080,f,na,null,null,f,12010,12002,bleeding,131148009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Perforation (observation),f,C0549099,f,na,null,null,f,12047,12036,perforation,263837003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Asymptomatic,f,C0231221,f,na,null,null,f,12257,12245,asymptomatic,84387000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Weight decreased,f,C1262477,f,na,null,null,f,12342,12330,weight  loss,89362005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Fever,f,C0015967,f,na,null,null,f,12349,12344,fever,386661006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nausea,f,C0027497,f,na,null,null,f,12357,12351,nausea,422587007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Anal pain,f,C0238637,f,na,Anus,53505006,f,12393,12369,"pain, diarrhea, and anal",68653001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hemorrhage,f,C0019080,f,na,Anus,53505006,f,12402,12394,bleeding,50960005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ulceration,f,C3887532,f,na,null,null,f,12614,12604,ulceration,263913002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Inflammation,f,C0021368,f,na,Tunica submucosa,68439008,f,12772,12760,inflammation,257552002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Perforation (observation),f,C0549099,f,na,null,null,f,12907,12895,perforations,263837003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mental association,f,C0004083,f,na,null,null,f,12938,12927,association,263534001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Thromboembolism,f,C0040038,f,na,Arteries,51114001,f,13295,13280,thromboembolism,13713005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Back Pain,f,C0004604,f,na,null,null,f,13388,13379,back pain,161891005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Feeling relief,f,C0564405,f,na,null,null,f,14269,14263,relief,224978009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Inflammation,f,C0021368,f,na,null,null,f,14289,14277,inflammation,257552002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,"Diarrhea and vomiting, symptom",f,C0474496,f,na,null,null,f,14494,14473,vomiting and diarrhea,275297005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nausea,f,C0027497,f,na,null,null,f,14535,14529,nausea,422587007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,erythrocyte sedimentation rate result,f,C1619634,f,na,Erythrocytes,41898006,f,14617,14587,erythrocyte sedimentation rate,365649001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Inflammation,f,C0021368,f,na,null,null,f,14687,14675,inflammation,23583003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,"Intestines, Small",264196002,f,14878,14867,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,null,null,f,14979,14972,blocked,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Complication,f,C0009566,f,na,null,null,f,15044,15031,complications,116223007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Stenosis,f,C1261287,f,na,null,null,f,15093,15083,strictures,415582006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Constipation,f,C0009806,f,na,null,null,f,15132,15120,constipation,14760008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdomen distended,f,C0000731,f,na,Abdomen,277112006,f,15192,15165,abdominal pain and bloating,41931001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nausea,f,C0027497,f,na,null,null,f,15200,15194,nausea,422587007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Vomiting,f,C0042963,f,na,null,null,f,15210,15202,vomiting,300359004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Constipation,f,C0009806,f,na,null,null,f,15228,15216,constipation,14760008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Decrease in appetite,f,C0232462,f,na,null,null,f,15249,15232,reduced  appetite,64379006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Feelings,f,C1527305,f,na,null,null,f,15266,15259,feeling,285854004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdomen distended,f,C0000731,f,na,Abdomen,277112006,f,15304,15284,abdominal distention,60728008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Able (finding),f,C1299581,f,na,null,null,f,15331,15327,able,371150009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Not constipated,f,C0426638,f,na,null,null,f,15401,15386,not constipated,162081000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Dilated,f,C0700124,f,na,null,null,f,15425,15416,distended,255381004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,t,C0028778,f,na,Intestines,256876008,f,15480,15469,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,"Intestines, Small",30315005,f,15535,15524,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Fecal occult blood: positive,f,C0266813,f,na,null,null,f,15576,15555,guaiac positive stool,59614000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,null,null,f,15692,15681,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Thickened,f,C0205400,f,na,ileum,34516001,f,15744,15734,thickening,89977008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,"Intestines, Small",264196002,f,15856,15845,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Acute vomiting,f,C0232597,f,na,null,null,f,15899,15871,acute  nausea  and  vomiting,23971007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,null,null,f,15976,15965,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Complication,f,C0009566,f,na,null,null,t,16061,16048,complications,116223007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Intestines,256876008,f,16079,16071,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Management procedure,f,C1273870,f,na,null,null,f,16132,16122,management,119270007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Motility,f,C1510470,f,na,Gastrointestinal tract structure,51289009,f,16243,16235,motility,398598008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Intestines,256876008,f,16387,16379,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal Pain,f,C0000737,f,na,"Intestines, Small",30315005,f,16474,16460,abdominal pain,21522001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Mesentery,261130005,f,16495,16487,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Venous flow,f,C0429874,f,na,Veins,29092000,f,16573,16544,venous  intestinal blood flow,252081001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,null,null,f,16593,16584,occlusion,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Vasospasm,f,C0085616,f,na,null,null,f,16604,16595,vasospasm,71772004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hypoperfusion,f,C0442856,f,na,null,null,f,16626,16613,hypoperfusion,264533003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Mesentery,89679009,f,16680,16672,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Infarction,f,C0021308,f,na,null,null,f,16716,16706,infarction,55641003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Mesentery,89679009,f,16811,16803,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Embolism,f,C0013922,f,na,Mesenteric Arteries,86570000,f,16852,16844,embolism,414086009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mesenteric Venous Thrombosis,f,C0267412,f,na,Mesenteric Arteries,86570000,f,16889,16858,"thrombosis,  mesenteric  venous",95446005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Thrombosis,f,C0040053,f,na,Mesentery,261130005,f,16901,16891,thrombosis,118927008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,null,null,f,16931,16923,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Arteries,51114001,f,16959,16951,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Severe pain,f,C0278140,f,na,Abdomen,277112006,f,17068,17032,severe  periumbilical abdominal pain,76948002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nausea and vomiting,f,C0027498,f,na,null,null,f,17156,17137,nausea and vomiting,16932000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain,f,C0030193,f,na,null,null,f,17169,17165,pain,22253000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Mesentery,89679009,f,17287,17279,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Acidosis,f,C0001122,f,na,null,null,f,17324,17316,acidosis,51387008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Acute abdominal pain,f,C0740577,f,na,Abdomen,113345001,f,17350,17330,acute abdominal pain,116290004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Mesentery,89679009,f,17383,17375,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Mesentery,89679009,f,17432,17424,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,History of bowel obstruction,f,C4038779,f,na,Intestines,113276009,f,17569,17531,history  of  small  bowel  obstruction,328021000119108,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hypoperfusion,f,C0442856,f,na,null,null,f,17629,17616,hypoperfusion,264533003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,null,null,f,17652,17644,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Mesentery,89679009,f,17724,17716,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,Blood Vessel,59820001,f,17777,17767,occlusions,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Stenosis,f,C1261287,f,na,Blood Vessel,59820001,f,17790,17782,stenoses,27551008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mesenteric Venous Thrombosis,t,C0267412,f,na,Mesentery,89679009,f,17866,17845,mesenteric thrombosis,95446005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Laboratory test finding,f,C0587081,f,na,null,null,f,17872,17868,Labs,118246004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Leukocytosis,f,C0023518,f,na,null,null,f,17933,17921,leukocytosis,111583006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nausea and vomiting,f,C0027498,f,na,null,null,f,18044,18025,nausea and vomiting,16932000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal Pain,f,C0000737,f,na,Abdomen,277112006,f,18068,18054,abdominal pain,21522001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal Pain,f,C0000737,f,na,Abdomen,113345001,f,18094,18080,abdominal pain,21522001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Ischemia,f,C0022116,f,na,Mesentery,89679009,f,18144,18136,ischemia,52674009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal Pain,f,C0000737,f,na,Abdomen,113345001,f,18190,18176,abdominal pain,21522001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Normal vital signs,f,C0277803,f,na,null,null,f,18211,18193,normal vital signs,72970002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Insulin Resistance,f,C0021655,f,na,null,null,f,18543,18524,insulin  resistance,48606007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,gastric secretion function,f,C0232539,f,na,null,null,f,18727,18684,gastric  inhibitory  polypeptide  secretion,68545002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Metabolic Inhibition,f,C0021469,f,na,null,null,f,18793,18783,inhibition,61511001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Glucose level - finding,f,C0428548,f,na,null,null,f,19057,19043,glucose levels,365811003,SNOMEDCT_US,na
