note_id,file_name,folder_path,canon_text,conditional,cui,hof,imputed_time,location,location_snomed_id,negated,offset_end,offset_start,range_text,vocab_term,vocab,value
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mesenteric vascular insufficiency,f,C1412000,f,na,Mesentery,89679009,f,16680,16660,Mesenteric  ischemia,24988007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Sepsis,f,C0243026,f,na,null,null,f,16725,16719,sepsis,91302008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Superior mesenteric artery thrombosis,f,C0347888,f,na,Superior mesenteric artery structure,42258001,f,16868,16816,superior mesenteric artery  embolism  or  thrombosis,197000003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mesenteric vascular insufficiency,f,C1412000,f,na,Arteries,51114001,f,16959,16940,mesenteric ischemia,24988007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mesenteric vascular insufficiency,f,C1412000,f,na,Mesentery,89679009,f,17287,17268,mesenteric ischemia,24988007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mesenteric vascular insufficiency,f,C1412000,f,na,Mesentery,89679009,f,17383,17364,mesenteric ischemia,24988007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mesenteric vascular insufficiency,f,C1412000,f,na,Mesentery,89679009,f,17432,17412,mesenteric  ischemia,24988007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Thrombophilia,f,C0398623,f,na,Mesentery,89679009,f,17459,17441,hypercoagulability,234467004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Deep Vein Thrombosis,f,C0149871,f,na,null,null,f,17481,17478,DVT,128053003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Small bowel obstruction,f,C0235329,t,na,Intestines,113276009,f,17569,17544,small  bowel  obstruction,281255004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Mesenteric vascular insufficiency,f,C1412000,f,na,Mesentery,89679009,f,17724,17704,mesenteric  ischemia,24988007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Acute vascular insufficiency of intestine (disorder),f,C0001363,f,na,Mesentery,89679009,f,18144,18119,acute mesenteric ischemia,91489000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Aicardi's syndrome,f,C0175713,f,na,Internal capsule anterior limb structure,3003007,f,18426,18423,AIC,80651009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Insulin resistance in diabetes,f,C0342335,f,na,null,null,f,18553,18524,insulin  resistance  diabetes,237650006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hyperinsulinism,f,C0020459,f,na,null,null,f,18776,18743,increased  secretion  of  insulin,83469008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hypertensive disease,f,C0020538,f,na,null,null,f,19066,19063,HTN,38341003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hypertensive disease,f,C0020538,f,na,null,null,f,19095,19083,hypertension,38341003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hypertensive disease,f,C0020538,f,na,null,null,f,19172,19160,hypertension,38341003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Tissue damage,f,C0010957,f,na,null,null,f,19356,19350,damage,37782003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nicotine Dependence,f,C0028043,f,na,null,null,f,19494,19475,Nicotine dependence,56294008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Crohn Disease,f,C0010346,f,na,null,null,f,19611,19604,Crohn?s,34000006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Malignant Neoplasms,f,C0006826,f,na,null,null,f,19818,19812,cancer,363346000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Crohn Disease,f,C0010346,f,na,null,null,f,19859,19844,Crohn?s disease,34000006,SNOMEDCT_US,na
